"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Cardamine tenuifolia","https://id.biodiversity.org.au/node/apni/2889623","Cardamine tenuifolia","Brassicaceae",,"Slender Bitter Cress","Rare","Near Threatened"
"Diomedea chlororhynchos chlororhynchos","NZOR-6-102565","Thalassarche chlororhynchos","Diomedeidae",,"Atlantic Yellow-nosed Albatross","Extinct or Endangered","Endangered"
"Acacia mutabilis subsp. angustifolia","https://id.biodiversity.org.au/node/apni/2900803","Acacia mutabilis subsp. angustifolia","Fabaceae",,,"Rare","Near Threatened"
"Isotoma scapigera","https://id.biodiversity.org.au/node/apni/2886608","Isotoma scapigera","Campanulaceae",,"Long-scaped Isotome","Rare","Near Threatened"
"Logania insularis","https://id.biodiversity.org.au/node/apni/2891122","Logania insularis","Loganiaceae",,"Kangaroo Island Logania","Vulnerable","Endangered"
"Platysace heterophylla var. tepperi","https://id.biodiversity.org.au/node/apni/2920135","Platysace heterophylla var. tepperi","Apiaceae",,"Kangaroo Island Platysace","Rare","Near Threatened"
"Microtis orbicularis","https://id.biodiversity.org.au/name/apni/74047","Microtis orbicularis","Orchidaceae",,"Dark Mignonette","Vulnerable","Endangered"
"Climacteris (Climacterobates) affinis","urn:lsid:biodiversity.org.au:afd.taxon:5d7c50bc-2c2d-4984-9924-d2a46dc3b00f","Climacteris (Climacterobates) affinis","Climacteridae",,"White-browed Treecreeper","Rare","Near Threatened"
"Senecio gypsicola","https://id.biodiversity.org.au/node/apni/2906516","Senecio gypsicola","Asteraceae",,"Gypsum Groundsel","Rare","Near Threatened"
"Osteocarpum acropterum var. deminutum","https://id.biodiversity.org.au/node/apni/2894508","Osteocarpum acropterum var. deminutum","Chenopodiaceae",,"Wingless Bonefruit","Rare","Near Threatened"
"Thelymitra crenulata","https://id.biodiversity.org.au/name/apni/230250","Thelymitra crenulata (R.Bates 64389)","Orchidaceae",,,"Vulnerable","Endangered"
"Wurmbea sinora","https://id.biodiversity.org.au/node/apni/2920682","Wurmbea sinora","Colchicaceae",,,"Extinct or Endangered","Endangered"
"Acacia symonii","https://id.biodiversity.org.au/node/apni/2905866","Acacia symonii","Fabaceae",,"Symon's Wattle","Rare","Near Threatened"
"Maireana pentagona","https://id.biodiversity.org.au/node/apni/2905414","Maireana pentagona","Chenopodiaceae",,"Hairy Bluebush","Rare","Near Threatened"
"Echinochloa lacunaria","https://id.biodiversity.org.au/node/apni/2908912","Echinochloa lacunaria","Poaceae",,"Lake Millet","Extinct or Endangered","Endangered"
"Cassinia tegulata","https://id.biodiversity.org.au/node/apni/2918942","Cassinia tegulata","Asteraceae",,"Avenue Cassinia","Extinct or Endangered","Endangered"
"Dampiera roycei","https://id.biodiversity.org.au/node/apni/2906630","Dampiera roycei","Goodeniaceae",,,"Rare","Near Threatened"
"Eucalyptus viridis","https://id.biodiversity.org.au/taxon/apni/51290091","Eucalyptus viridis","Myrtaceae",,"Green Mallee","Rare","Near Threatened"
"Wurmbea latifolia subsp. vanessae","https://id.biodiversity.org.au/node/apni/2897412","Wurmbea latifolia subsp. vanessae","Colchicaceae",,"Broad-leaf Nancy","Rare","Near Threatened"
"Pterostylis uliginosa","https://id.biodiversity.org.au/name/apni/156106","Pterostylis uliginosa","Orchidaceae",,"Marsh Greenhood","Extinct or Endangered","Endangered"
"Petrogale lateralis pearsoni","urn:lsid:biodiversity.org.au:afd.taxon:d26bed6e-0ccd-4534-81ee-f159df84f055","Petrogale lateralis pearsoni","Macropodidae",,"Black-footed Rock-wallaby","Rare","Near Threatened"
"Austrostipa oligostachya","https://id.biodiversity.org.au/node/apni/2887989","Austrostipa oligostachya","Poaceae",,"Fine-head Spear-grass","Extinct or Endangered","Endangered"
"Poa fax","https://id.biodiversity.org.au/node/apni/2906073","Poa fax","Poaceae",,"Scaly Meadow-grass","Rare","Near Threatened"
"Dasyornis (Maccoyornis) broadbenti","urn:lsid:biodiversity.org.au:afd.taxon:856cdea0-6df0-4afd-b071-223aede6ae3f","Dasyornis (Maccoyornis) broadbenti","Dasyornithidae",,"Rufous Bristlebird","Rare","Near Threatened"
"Mesoplodon grayi","urn:lsid:biodiversity.org.au:afd.taxon:a14de374-38ab-4b72-8304-26f4e7b4cbc7","Mesoplodon grayi","Ziphiidae",,"Gray's Beaked Whale","Rare","Near Threatened"
"Miniopterus schreibersii bassanii","ALA_Miniopterus_schreibersii_bassanii","Miniopterus schreibersii bassanii",,,"Common Bent-wing Bat (southern Ssp.)","Extinct or Endangered","Endangered"
"Velleia cycnopotamica","https://id.biodiversity.org.au/node/apni/2906065","Velleia cycnopotamica","Goodeniaceae",,,"Rare","Near Threatened"
"Bettongia penicillata penicillata","urn:lsid:biodiversity.org.au:afd.taxon:64125c74-d730-477a-b051-88186b8177ce","Bettongia penicillata penicillata","Potoroidae",,"Brush-tailed Bettong","Extinct or Endangered","Endangered"
"Cyperus lhotskyanus","https://id.biodiversity.org.au/node/apni/2920418","Cyperus lhotskyanus","Cyperaceae",,"Flat-sedge","Rare","Near Threatened"
"Eragrostis infecunda","https://id.biodiversity.org.au/node/apni/2913561","Eragrostis infecunda","Poaceae",,"Southern Cane-grass","Rare","Near Threatened"
"Thalassarche bulleri","urn:lsid:biodiversity.org.au:afd.taxon:19df920f-05b1-46cd-a30d-7303d9ea51b8","Thalassarche bulleri","Diomedeidae",,"Buller's Albatross","Vulnerable","Endangered"
"Prostanthera chlorantha","https://id.biodiversity.org.au/node/apni/2920291","Prostanthera chlorantha","Lamiaceae",,"Green Mintbush","Rare","Near Threatened"
"Pseudonaja guttata","urn:lsid:biodiversity.org.au:afd.taxon:9456d1c9-43f7-4c97-8219-6a750fe7aadd","Pseudonaja guttata","Elapidae",,"Speckled Brown Snake","Rare","Near Threatened"
"Lerista baynesi","urn:lsid:biodiversity.org.au:afd.taxon:d7b7f166-dd3c-460f-a385-87986b55e903","Lerista baynesi","Scincidae",,"Baynes' Slider","Rare","Near Threatened"
"Saccolaimus flaviventris","urn:lsid:biodiversity.org.au:afd.taxon:d45a3f9e-b8a7-4b96-bc02-a840e67737a4","Saccolaimus flaviventris","Emballonuridae",,"Yellow-bellied Sheathtail-bat","Rare","Near Threatened"
"Lobelia pratioides","https://id.biodiversity.org.au/node/apni/2915669","Lobelia pratioides","Campanulaceae",,"Poison Lobelia","Rare","Near Threatened"
"Rattus lutreolus","urn:lsid:biodiversity.org.au:afd.taxon:a2923e80-ee6c-49a2-b923-8e4905f4d174","Rattus lutreolus","Muridae",,"Swamp Rat","Rare","Near Threatened"
"Lagorchestes leporides","urn:lsid:biodiversity.org.au:afd.taxon:ccfd6b96-08f2-4df7-bcf6-b0446971a3c1","Lagorchestes leporides","Macropodidae",,"Eastern Hare-wallaby","Extinct or Endangered","Endangered"
"Spyridium bifidum var. integrifolium","https://id.biodiversity.org.au/node/apni/2915118","Spyridium bifidum subsp. wanillae","Rhamnaceae",,"Wanilla Spyridium","Vulnerable","Endangered"
"Baumea gunnii","https://id.biodiversity.org.au/node/apni/2909192","Baumea gunnii","Cyperaceae",,"Slender Twig-rush","Rare","Near Threatened"
"Commersonia craurophylla","https://id.biodiversity.org.au/node/apni/2919053","Commersonia craurophylla","Malvaceae",,,"Vulnerable","Endangered"
"Gratiola pubescens","https://id.biodiversity.org.au/node/apni/2911719","Gratiola pubescens","Plantaginaceae",,"Austral Brooklime","Rare","Near Threatened"
"Elatine gratioloides","https://id.biodiversity.org.au/node/apni/2904646","Elatine gratioloides","Elatinaceae",,"Water Wort","Rare","Near Threatened"
"Tyto (Megastrix) novaehollandiae","urn:lsid:biodiversity.org.au:afd.taxon:32b5f516-e4bc-4e81-b98a-c44c6dc84159","Tyto (Megastrix) novaehollandiae","Tytonidae",,"Masked Owl","Extinct or Endangered","Endangered"
"Vermicella annulata","urn:lsid:biodiversity.org.au:afd.taxon:c55c0d44-0e14-493b-a075-dcce4b8513db","Vermicella annulata","Elapidae",,"Bandy-bandy","Rare","Near Threatened"
"Lathamus discolor","urn:lsid:biodiversity.org.au:afd.taxon:3f12e573-a7b7-45e7-a6e4-aeae9bc3a9ed","Lathamus discolor","Psittacidae",,"Swift Parrot","Extinct or Endangered","Endangered"
"Pterostylis tenuissima","https://id.biodiversity.org.au/node/apni/2918294","Pterostylis tenuissima","Orchidaceae",,"Swamp Greenhood","Vulnerable","Endangered"
"Lepidosperma gahnioides","https://id.biodiversity.org.au/node/apni/2901030","Lepidosperma gahnioides","Cyperaceae",,,"Rare","Near Threatened"
"Embadium johnstonii","https://id.biodiversity.org.au/node/apni/2894840","Embadium johnstonii","Boraginaceae",,"Johnston's Slipper-plant","Rare","Near Threatened"
"Samolus eremaeus","https://id.biodiversity.org.au/node/apni/2915668","Samolus eremaeus","Primulaceae",,"Desert Samolus","Rare","Near Threatened"
"Vombatus ursinus","urn:lsid:biodiversity.org.au:afd.taxon:e079f94d-3d7f-4deb-ae29-053fec4d1b53","Vombatus ursinus","Vombatidae",,"Common Wombat","Rare","Near Threatened"
"Leptorhynchos scaber","https://id.biodiversity.org.au/node/apni/2917094","Leptorhynchos scaber","Asteraceae",,"Annual Buttons","Rare","Near Threatened"
"Cyperus lucidus","https://id.biodiversity.org.au/node/apni/2911703","Cyperus lucidus","Cyperaceae",,"Cutty or Cutting Grass","Extinct or Endangered","Endangered"
"Ptilotus barkeri","https://id.biodiversity.org.au/node/apni/2914547","Ptilotus barkeri","Amaranthaceae",,"Barker's Mulla Mulla","Rare","Near Threatened"
"Lerista microtis","urn:lsid:biodiversity.org.au:afd.taxon:a2ff0ad2-df8d-4b10-88bf-313f3745673f","Lerista microtis","Scincidae",,"South-western Slider","Rare","Near Threatened"
"Stylidium tepperianum","https://id.biodiversity.org.au/node/apni/2899940","Stylidium tepperianum","Stylidiaceae",,"Kangaroo Island Trigger-plant","Rare","Near Threatened"
"Pycnosorus chrysanthus","https://id.biodiversity.org.au/node/apni/2906702","Pycnosorus chrysanthus","Asteraceae",,"Golden Billy-buttons","Extinct or Endangered","Endangered"
"Mentha atrolilacina","https://id.biodiversity.org.au/node/apni/2912427","Mentha atrolilacina","Lamiaceae",,"Slender Mint","Rare","Near Threatened"
"Eucalyptus phenax subsp. compressa","https://id.biodiversity.org.au/node/apni/2910635","Eucalyptus phenax subsp. compressa","Myrtaceae",,"Kangaroo Island mallee","Rare","Near Threatened"
"Caladenia parva","https://id.biodiversity.org.au/name/apni/119070","Caladenia parva","Orchidaceae",,"Small Greencomb Spider Orchid","Extinct or Endangered","Endangered"
"Polypogon tenellus","https://id.biodiversity.org.au/node/apni/2914852","Polypogon tenellus","Poaceae",,,"Vulnerable","Endangered"
"Cyclorana cultripes","urn:lsid:biodiversity.org.au:afd.taxon:c201dbde-e325-4d6c-bb79-c932c34433bc","Cyclorana cultripes","Hylidae",,"Knife-footed Frog","Rare","Near Threatened"
"Cyperus sanguinolentus","https://id.biodiversity.org.au/node/apni/2893874","Cyperus sanguinolentus","Cyperaceae",,"Dark Flat-sedge","Rare","Near Threatened"
"Phebalium glandulosum subsp. glandulosum","https://id.biodiversity.org.au/node/apni/2894244","Phebalium glandulosum subsp. glandulosum","Rutaceae",,"Desert Phebalium","Extinct or Endangered","Endangered"
"Olearia pannosa subsp. pannosa","https://id.biodiversity.org.au/node/apni/2904548","Olearia pannosa subsp. pannosa","Asteraceae",,"Silver Daisy-bush","Vulnerable","Endangered"
"Trichosurus vulpecula","urn:lsid:biodiversity.org.au:afd.taxon:00b1b9a2-70c9-45be-8019-9c7fd755afc8","Trichosurus vulpecula","Phalangeridae",,"Common Brushtail Possum","Rare","Near Threatened"
"Ophioglossum polyphyllum","https://id.biodiversity.org.au/node/apni/2907153","Ophioglossum polyphyllum","Ophioglossaceae",,"Large Adder's Tongue","Rare","Near Threatened"
"Calochilus campestris","https://id.biodiversity.org.au/name/apni/98962","Calochilus campestris","Orchidaceae",,"Beaked Beard-orchid","Rare","Near Threatened"
"Cyperus dactylotes","https://id.biodiversity.org.au/node/apni/2887050","Cyperus dactylotes","Cyperaceae",,,"Vulnerable","Endangered"
"Carex gunniana","https://id.biodiversity.org.au/node/apni/2917674","Carex gunniana","Cyperaceae",,"Mountain Sedge","Rare","Near Threatened"
"Isoodon auratus","urn:lsid:biodiversity.org.au:afd.taxon:b061d746-cc12-4f6b-8042-a49974bf977d","Isoodon auratus","Peramelidae",,"Golden Bandicoot","Extinct or Endangered","Endangered"
"Emydura macquarii","urn:lsid:biodiversity.org.au:afd.taxon:39c22a1e-e7fa-408a-b7e8-f9a2001889fb","Emydura macquarii","Chelidae",,"Macquarie Turtle","Vulnerable","Endangered"
"Cyperus flaccidus","https://id.biodiversity.org.au/node/apni/2905164","Cyperus flaccidus","Cyperaceae",,"Lax Flat-sedge","Rare","Near Threatened"
"Frankenia plicata","https://id.biodiversity.org.au/node/apni/2906916","Frankenia plicata","Frankeniaceae",,,"Vulnerable","Endangered"
"Schoenus discifer","https://id.biodiversity.org.au/node/apni/2910693","Schoenus discifer","Cyperaceae",,"Tiny Bog-rush","Rare","Near Threatened"
"Cryptandra campanulata","https://id.biodiversity.org.au/node/apni/2906318","Cryptandra campanulata","Rhamnaceae",,"Long-flower Cryptandra","Rare","Near Threatened"
"Choretrum chrysanthum","https://id.biodiversity.org.au/node/apni/2888742","Choretrum chrysanthum","Santalaceae",,"Golden Sour-bush","Rare","Near Threatened"
"Eremophila praecox","https://id.biodiversity.org.au/node/apni/2909808","Eremophila praecox","Scrophulariaceae",,,"Rare","Near Threatened"
"Pluvialis fulva","urn:lsid:biodiversity.org.au:afd.taxon:2f48f306-4ad9-4ec5-bb24-4d4b02e38805","Pluvialis fulva","Charadriidae",,"Pacific Golden Plover","Rare","Near Threatened"
"Bettongia penicillata ogilbyi","urn:lsid:biodiversity.org.au:afd.taxon:66b247d4-b91b-46f4-9b2a-4e04a3b242dd","Bettongia penicillata ogilbyi","Potoroidae",,"Woylie","Rare","Near Threatened"
"Zieria veronicea subsp. insularis","https://id.biodiversity.org.au/node/apni/2898178","Zieria veronicea subsp. insularis","Rutaceae",,"Pink Zieria","Rare","Near Threatened"
"Dianella callicarpa","https://id.biodiversity.org.au/node/apni/2909868","Dianella callicarpa","Hemerocallidaceae",,"Swamp Flax-lily","Extinct or Endangered","Endangered"
"Prasophyllum murfetii","https://id.biodiversity.org.au/node/apni/2919977","Prasophyllum murfetii","Orchidaceae",,"Fleurieu Leek Orchid","Extinct or Endangered","Endangered"
"Biziura lobata","urn:lsid:biodiversity.org.au:afd.taxon:f249e02d-f73f-4884-8572-9f52a4492da2","Biziura lobata","Anatidae",,"Musk Duck","Rare","Near Threatened"
"Utricularia lateriflora","https://id.biodiversity.org.au/node/apni/2903361","Utricularia lateriflora","Lentibulariaceae",,"Small Bladderworts","Vulnerable","Endangered"
"Osteocarpum pentapterum","https://id.biodiversity.org.au/node/apni/2891294","Osteocarpum pentapterum","Chenopodiaceae",,"Five-wing Bonefruit","Extinct or Endangered","Endangered"
"Commersonia multiloba","https://id.biodiversity.org.au/node/apni/2918835","Androcalva multiloba","Malvaceae",,"Trailing Commersonia","Extinct or Endangered","Endangered"
"Tyto (Tyto) longimembris","urn:lsid:biodiversity.org.au:afd.taxon:12d6e000-f7c5-457b-b8dd-9e0d57c2aa25","Tyto (Tyto) longimembris","Tytonidae",,"Eastern Grass Owl","Rare","Near Threatened"
"Hibbertia sessiliflora","https://id.biodiversity.org.au/node/apni/2908385","Hibbertia sessiliflora","Dilleniaceae",,"Heathy Guinea-flower","Extinct or Endangered","Endangered"
"Coturnix (Synoicus) ypsilophora","urn:lsid:biodiversity.org.au:afd.taxon:d49cad90-2ccc-4db6-8478-aab368fdb08d","Coturnix (Synoicus) ypsilophora","Phasianidae",,"Brown Quail","Vulnerable","Endangered"
"Choretrum spicatum subsp. spicatum","https://id.biodiversity.org.au/taxon/apni/51294081","Choretrum spicatum subsp. spicatum","Santalaceae",,"Spiked Sour-bush","Rare","Near Threatened"
"Caladenia brumalis","https://id.biodiversity.org.au/node/apni/2918751","Caladenia brumalis","Orchidaceae",,"Winter Spider-orchid","Vulnerable","Endangered"
"Pterostylis cucullata subsp. cucullata","https://id.biodiversity.org.au/node/apni/2912254","Pterostylis cucullata subsp. cucullata","Orchidaceae",,"Leafy Greenhood","Extinct or Endangered","Endangered"
"Acacia imbricata","https://id.biodiversity.org.au/node/apni/2893082","Acacia imbricata","Fabaceae",,"Imbricate Wattle","Rare","Near Threatened"
"Dennstaedtia davallioides","https://id.biodiversity.org.au/node/apni/2891972","Dennstaedtia davallioides","Dennstaedtiaceae",,"Lacy Ground Fern","Extinct or Endangered","Endangered"
"Potamogeton ochreatus","https://id.biodiversity.org.au/node/apni/2919625","Potamogeton ochreatus","Potamogetonaceae",,"Blunt Pondweed","Rare","Near Threatened"
"Acacia whibleyana","https://id.biodiversity.org.au/node/apni/2894022","Acacia whibleyana","Fabaceae",,"Whibley Wattle","Extinct or Endangered","Endangered"
"Brachyscome readeri","https://id.biodiversity.org.au/node/apni/2911199","Brachyscome readeri","Asteraceae",,"Reader's Daisy","Rare","Near Threatened"
"Austrostipa nullanulla","https://id.biodiversity.org.au/node/apni/2890758","Austrostipa nullanulla","Poaceae",,"Club Spear-grass","Vulnerable","Endangered"
"Podiceps cristatus","urn:lsid:biodiversity.org.au:afd.taxon:1e83dc14-c640-4a6a-81ab-3c57723d7955","Podiceps cristatus","Podicipedidae",,"Great Crested Grebe","Rare","Near Threatened"
"Santalum spicatum","https://id.biodiversity.org.au/node/apni/2907960","Santalum spicatum","Santalaceae",,"Sandalwood","Vulnerable","Endangered"
"Montia australasica","https://id.biodiversity.org.au/node/apni/2900601","Montia australasica","Portulacaceae",,"White Purslane","Rare","Near Threatened"
"Ptilotus symonii","https://id.biodiversity.org.au/node/apni/2890077","Ptilotus symonii","Amaranthaceae",,,"Rare","Near Threatened"
"Amphibromus recurvatus","https://id.biodiversity.org.au/node/apni/2915647","Amphibromus recurvatus","Poaceae",,"Dark Swamp Wallaby Grass","Rare","Near Threatened"
"Lycopodiella serpentina","https://id.biodiversity.org.au/node/apni/2905113","Lycopodiella serpentina","Lycopodiaceae",,"Bog Clubmoss","Extinct or Endangered","Endangered"
"Ornithorhynchus anatinus","urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f","Ornithorhynchus anatinus","Ornithorhynchidae",,"Platypus","Extinct or Endangered","Endangered"
"Cyperus nervulosus","https://id.biodiversity.org.au/node/apni/2919910","Cyperus nervulosus","Cyperaceae",,"Annual Flat-sedge","Rare","Near Threatened"
"Plagiobothrys orthostatus","https://id.biodiversity.org.au/node/apni/2890303","Plagiobothrys orthostatus","Boraginaceae",,,"Vulnerable","Endangered"
"Caladenia pusilla","https://id.biodiversity.org.au/node/apni/2889379","Caladenia pusilla","Orchidaceae",,"Pygmy Caladenia","Rare","Near Threatened"
"Triglochin minutissima","https://id.biodiversity.org.au/node/apni/2912950","Triglochin minutissima","Juncaginaceae",,"Tiny Arrowgrass","Rare","Near Threatened"
"Schizaea bifida","https://id.biodiversity.org.au/node/apni/2913835","Schizaea bifida","Schizaeaceae",,"Forked Comb Fern","Vulnerable","Endangered"
