"Supplied Name","guid","scientificName","family","kingdom","vernacular","sourceStatus","status"
"Ramiheithrus kocinus","urn:lsid:biodiversity.org.au:afd.taxon:7de16a54-f088-48b1-a31c-e46641ade8be","Ramiheithrus kocinus","Philorheithridae",,"Caddis Fly (corinna)","Rare","Near Threatened"
"Pseudomys novaehollandiae","urn:lsid:biodiversity.org.au:afd.taxon:47a50ee8-7678-4d8e-8f8a-e11d12a46ec5","Pseudomys novaehollandiae","Muridae",,"New Holland Mouse","Endangered","Endangered"
"Dryopoa dives","https://id.biodiversity.org.au/node/apni/2911466","Dryopoa dives","Poaceae",,"Giant Mountain Grass","Rare","Near Threatened"
"Pasmaditta jungermanniae","urn:lsid:biodiversity.org.au:afd.taxon:6de0e8e0-e22a-42a2-8f26-c2bc97ab5813","Pasmaditta jungermanniae","Punctidae",,"Cataract Gorge Snail","Vulnerable","Endangered"
"Argyrotegium poliochlorum","https://id.biodiversity.org.au/node/apni/2899656","Argyrotegium poliochlorum","Asteraceae",,"Grey-green Cudweed","Rare","Near Threatened"
"Vittadinia muelleri","https://id.biodiversity.org.au/node/apni/2896469","Vittadinia muelleri","Asteraceae",,"Narrow Leaf New Holland Daisy","Rare","Near Threatened"
"Zearaja maugeana","urn:lsid:biodiversity.org.au:afd.taxon:0d9d194f-ab8d-46da-a835-bb9c9fbda130","Zearaja maugeana","Rajidae",,"Maugean Skate","Endangered","Endangered"
"Phrantela annamurrayae","urn:lsid:biodiversity.org.au:afd.taxon:3986fbae-7bbb-4f1e-9883-bb9b9f92e228","Phrantela annamurrayae","Tateidae",,"Hydrobiid Snail (heazlewood River)","Rare","Near Threatened"
"Migas plomleyi","urn:lsid:biodiversity.org.au:afd.taxon:4dcb99c0-e84f-4d28-936e-92a543a9db22","Migas plomleyi","Migidae",,"Cataract Gorge Cave Spider","Rare","Near Threatened"
"Oreisplanus munionga larana","urn:lsid:biodiversity.org.au:afd.taxon:abdc7aa0-6623-47db-8380-4eb75573df9f","Oreisplanus munionga larana","Hesperiidae",,"Alpine Sedge Skipper","Endangered","Endangered"
"Pterostylis ziegeleri","https://id.biodiversity.org.au/node/apni/2903608","Pterostylis ziegeleri","Orchidaceae",,"Cape Portland Greenhood","Vulnerable","Endangered"
"Caladenia saggicola","https://id.biodiversity.org.au/node/apni/2918254","Caladenia saggicola","Orchidaceae",,"Sagg Spider-orchid","Endangered","Endangered"
"Cryptandra amara","https://id.biodiversity.org.au/node/apni/2892141","Cryptandra amara","Rhamnaceae",,"Bitter Cryptandra","Endangered","Endangered"
"Caladenia campbellii","https://id.biodiversity.org.au/node/apni/2905941","Caladenia campbellii","Orchidaceae",,"Thick-stem Caladenia","Endangered","Endangered"
"Lepidium hyssopifolium","https://id.biodiversity.org.au/node/apni/2898429","Lepidium hyssopifolium","Brassicaceae",,"Common Pepper-cress","Endangered","Endangered"
"Bertya tasmanica subsp. tasmanica","https://id.biodiversity.org.au/node/apni/2898349","Bertya tasmanica subsp. tasmanica","Euphorbiaceae",,"Tasmanian Bertya","Endangered","Endangered"
"Olearia hookeri","https://id.biodiversity.org.au/node/apni/2888075","Olearia hookeri","Asteraceae",,"Crimsontip Daisybush","Rare","Near Threatened"
"Pimelea milliganii","https://id.biodiversity.org.au/node/apni/2886047","Pimelea milliganii","Thymelaeaceae",,"Silver Riceflower","Rare","Near Threatened"
"Balaenoptera physalus","urn:lsid:biodiversity.org.au:afd.taxon:bb0ec4bf-61d1-4850-b164-287731f8a1c3","Balaenoptera physalus","Balaenopteridae",,"Fin Whale","Vulnerable","Endangered"
"Tricostularia pauciflora","https://id.biodiversity.org.au/node/apni/2908406","Tricostularia pauciflora","Cyperaceae",,"Needle Bog-rush","Rare","Near Threatened"
"Oreisplanus munionga larana","urn:lsid:biodiversity.org.au:afd.taxon:abdc7aa0-6623-47db-8380-4eb75573df9f","Oreisplanus munionga larana","Hesperiidae",,"Alpine Sedge Skipper","Endangered","Endangered"
"Lepidium pseudotasmanicum","https://id.biodiversity.org.au/node/apni/2911268","Lepidium pseudotasmanicum","Brassicaceae",,"Shade Peppercress","Rare","Near Threatened"
"Polystichum vestitum","https://id.biodiversity.org.au/node/apni/2907679","Polystichum vestitum","Dryopteridaceae",,"Prickly Shieldfern","Endangered","Endangered"
"Pultenaea humilis","https://id.biodiversity.org.au/node/apni/2912826","Pultenaea humilis","Fabaceae",,"Dwarf Bush Pea","Vulnerable","Endangered"
"Xanthoparmelia graniticola","ALA_Xanthoparmelia_graniticola","Xanthoparmelia graniticola",,,,"Rare","Near Threatened"
"Brachyloma depressum","https://id.biodiversity.org.au/node/apni/2886609","Brachyloma depressum","Ericaceae",,"Spreading Brachyloma","Rare","Near Threatened"
"Caladenia filamentosa","https://id.biodiversity.org.au/name/apni/91308","Caladenia filamentosa","Orchidaceae",,"Daddy Long Legs","Rare","Near Threatened"
"Calocephalus lacteus","https://id.biodiversity.org.au/node/apni/2888928","Calocephalus lacteus","Asteraceae",,"Milky Beauty-heads","Rare","Near Threatened"
"Cyrtostylis robusta","https://id.biodiversity.org.au/name/apni/100215","Cyrtostylis robusta","Orchidaceae",,"Large Gnat Orchid","Rare","Near Threatened"
"Brachyscome perpusilla","https://id.biodiversity.org.au/node/apni/2895095","Brachyscome perpusilla","Asteraceae",,"Tiny Daisy","Rare","Near Threatened"
"Austrostipa bigeniculata","https://id.biodiversity.org.au/node/apni/2890809","Austrostipa bigeniculata","Poaceae",,"Doublejointed Speargrass","Rare","Near Threatened"
"Tetratheca gunnii","https://id.biodiversity.org.au/node/apni/2904922","Tetratheca gunnii","Elaeocarpaceae",,"Shy Pinkbells","Endangered","Endangered"
"Beddomeia inflata","urn:lsid:biodiversity.org.au:afd.taxon:d4848ca6-fa0d-421d-ad1c-3f76ec5acbf2","Beddomeia inflata","Tateidae",,"Hydrobiid Snail (heathcote Creek)","Rare","Near Threatened"
"Caladenia pallida","https://id.biodiversity.org.au/node/apni/2902103","Caladenia pallida","Orchidaceae",,"Summer Spider Orchid","Endangered","Endangered"
"Megaptera novaeangliae","urn:lsid:biodiversity.org.au:afd.taxon:8472dd02-e960-4c15-8b06-5e3156c7b0c0","Megaptera novaeangliae","Balaenopteridae",,"Humpback Whale","Endangered","Endangered"
"Pimelea curviflora var. gracilis","https://id.biodiversity.org.au/node/apni/2896964","Pimelea curviflora var. gracilis","Thymelaeaceae",,"Curved Rice-flower","Rare","Near Threatened"
"Ambuchanania leucobryoides","https://id.biodiversity.org.au/node/ausmoss/10056848","Ambuchanania leucobryoides","Ambuchananiaceae",,"Daisy Pan Moss","Rare","Near Threatened"
"Thalassarche cauta","urn:lsid:biodiversity.org.au:afd.taxon:2afed5fe-df01-4c19-81af-4496744ec6a6","Thalassarche cauta","Diomedeidae",,"Shy Albatross","Vulnerable","Endangered"
"Pterostylis falcata","https://id.biodiversity.org.au/name/apni/74578","Pterostylis falcata","Orchidaceae",,"Sickle Greenhood","Rare","Near Threatened"
"Platycercus (Platycercus) caledonicus brownii","urn:lsid:biodiversity.org.au:afd.taxon:deb279e7-8b9c-4d0d-9576-fd71abf6921a","Platycercus (Platycercus) caledonicus brownii","Psittacidae",,"King Island Green Rosella","Vulnerable","Endangered"
"Dianella amoena","https://id.biodiversity.org.au/node/apni/2921201","Dianella amoena","Hemerocallidaceae",,"Grassland Flaxlily","Rare","Near Threatened"
"Utricularia violacea","https://id.biodiversity.org.au/node/apni/2905984","Utricularia violacea","Lentibulariaceae",,"Violet Bladderwort","Rare","Near Threatened"
"Acrotriche cordata","https://id.biodiversity.org.au/node/apni/2912261","Acrotriche cordata","Ericaceae",,"Coast Ground Berry","Vulnerable","Endangered"
"Caladenia pusilla","https://id.biodiversity.org.au/node/apni/2889379","Caladenia pusilla","Orchidaceae",,"Pygmy Caladenia","Rare","Near Threatened"
"Gazameda gunnii","urn:lsid:biodiversity.org.au:afd.taxon:03a4c850-f09c-4b08-bacc-26477859c446","Gazameda gunnii","Turritellidae",,"Gunn's Screw Shell","Vulnerable","Endangered"
"Pterostylis sanguinea","https://id.biodiversity.org.au/name/apni/75680","Pterostylis sanguinea","Orchidaceae",,"Banded Greenhood","Rare","Near Threatened"
"Pomaderris elachophylla","https://id.biodiversity.org.au/node/apni/2900688","Pomaderris elachophylla","Rhamnaceae",,"Lacy Pomaderris","Vulnerable","Endangered"
"Punctelia subflava","https://id.biodiversity.org.au/name/apni/132078","Punctelia subflava","Parmeliaceae",,,"Extinct","Extinct"
"Lasiopetalum discolor","https://id.biodiversity.org.au/node/apni/2890029","Lasiopetalum discolor","Malvaceae",,"Coast Velvetbush","Rare","Near Threatened"
"Asperula scoparia subsp. scoparia","https://id.biodiversity.org.au/node/apni/2908119","Asperula scoparia subsp. scoparia","Rubiaceae",,"Prickly Woodruff","Rare","Near Threatened"
"Tasmanotrechus cockerilli","urn:lsid:biodiversity.org.au:afd.taxon:d80624e6-89f5-48ec-aa96-a484b9782c3e","Tasmanotrechus cockerilli","Carabidae",,"Cave Beetle (mole Creek)","Rare","Near Threatened"
"Euphrasia gibbsiae subsp. pulvinestris","https://id.biodiversity.org.au/node/apni/2906153","Euphrasia gibbsiae subsp. pulvinestris","Scrophulariaceae",,"Cushionplant Eyebright","Rare","Near Threatened"
"Euphrasia sp. Bivouac Bay (W.R.Barker 7626 et al.)","https://id.biodiversity.org.au/node/apni/2916761","Euphrasia sp. Bivouac Bay (W.R.Barker 7626 et al.)","Scrophulariaceae",,"Masked Cliff Eyebright","Endangered","Endangered"
"Cheilanthes distans","https://id.biodiversity.org.au/node/apni/2906248","Cheilanthes distans","Pteridaceae",,"Bristly Cloak Fern","Endangered","Endangered"
"Dasybela achroa","urn:lsid:biodiversity.org.au:afd.taxon:923654ef-8158-40ff-b59f-77cf1cc2d771","Dasybela achroa","Geometridae",,"Saltmarsh Looper Moth","Vulnerable","Endangered"
"Epacris glabella","https://id.biodiversity.org.au/node/apni/2896845","Epacris glabella","Ericaceae",,"Smooth Heath","Endangered","Endangered"
"Teloschistes flavicans","NZOR-6-48006","Teloschistes flavicans","Teloschistaceae",,"Golden-hair Lichen","Rare","Near Threatened"
"Hydrobiosella sagitta","urn:lsid:biodiversity.org.au:afd.taxon:8fd44450-7078-49ad-bcb6-cd6b9cc627b0","Hydrobiosella sagitta","Philopotamidae",,"Caddis Fly (st. Columba Falls)","Rare","Near Threatened"
"Brachyglottis brunonis","https://id.biodiversity.org.au/taxon/apni/51311025","Centropappus brunonis","Asteraceae",,"Tree Ragwort","Rare","Near Threatened"
"Hakea ulicina","https://id.biodiversity.org.au/node/apni/2898298","Hakea ulicina","Proteaceae",,"Furze Hakea","Vulnerable","Endangered"
"Eucalyptus barberi","https://id.biodiversity.org.au/node/apni/2914836","Eucalyptus barberi","Myrtaceae",,"Barber's gum","Rare","Near Threatened"
"Euphrasia collina subsp. deflexifolia","https://id.biodiversity.org.au/node/apni/2889530","Euphrasia collina subsp. deflexifolia","Scrophulariaceae",,"Eastern Eyebright","Rare","Near Threatened"
"Desmodium gunnii","https://id.biodiversity.org.au/node/apni/2903539","Desmodium gunnii","Fabaceae",,"Southern Tick-trefoil","Vulnerable","Endangered"
"Podotheca angustifolia","https://id.biodiversity.org.au/node/apni/2886928","Podotheca angustifolia","Asteraceae",,"Sticky Heads","Extinct","Extinct"
"Roccellinastrum neglectum","NZOR-6-105349","Roccellinastrum neglectum","Byssolomataceae",,,"Endangered","Endangered"
"Agrostis diemenica","https://id.biodiversity.org.au/node/apni/2905826","Agrostis diemenica","Poaceae",,"Flatleaf Southern Bent","Rare","Near Threatened"
"Isoetes sp. Maxwell River (S.J.Jarman HO314082)","https://id.biodiversity.org.au/node/apni/2918228","Isoetes sp. Maxwell River (S.J.Jarman HO314082)","Isoetaceae",,"Limestone Quillwort","Rare","Near Threatened"
"Caladenia prolata","https://id.biodiversity.org.au/name/apni/117378","Caladenia prolata","Orchidaceae",,"Fertile Finger-orchid","Endangered","Endangered"
"Polyscias sp. Douglas-Denison","ALA_Polyscias_sp_Douglas_Denison","Polyscias sp. Douglas-Denison",,,"Ferny Panax","Endangered","Endangered"
"Calycidium polycarpum","NZOR-6-118049","Calycidium polycarpum","Calycidiaceae",,,"Rare","Near Threatened"
"Euphrasia amphisysepala","https://id.biodiversity.org.au/node/apni/2900217","Euphrasia amphisysepala","Scrophulariaceae",,"Shiny Cliff Eyebright","Rare","Near Threatened"
"Pentachondra ericifolia","https://id.biodiversity.org.au/node/apni/2917805","Pentachondra ericifolia","Ericaceae",,"Fine Frillyheath","Rare","Near Threatened"
"Colobanthus curtisiae","https://id.biodiversity.org.au/node/apni/2886528","Colobanthus curtisiae","Caryophyllaceae",,"Curtis' Colobanth","Rare","Near Threatened"
"Eucalyptus perriniana","https://id.biodiversity.org.au/node/apni/2888590","Eucalyptus perriniana","Myrtaceae",,"Dargo Gum","Rare","Near Threatened"
"Pseudotyrannochthonius typhlus","urn:lsid:biodiversity.org.au:afd.taxon:9264c535-9d87-486e-a8a7-97ee89b77dd3","Pseudotyrannochthonius typhlus","Pseudotyrannochthoniidae",,"Cave Pseudoscorpion (mole Creek)","Rare","Near Threatened"
"Beddomeia krybetes","urn:lsid:biodiversity.org.au:afd.taxon:c2c8e2da-3352-4919-8114-b8fa611430f8","Beddomeia krybetes","Tateidae",,"Hydrobiid Snail (st. Pauls River)","Vulnerable","Endangered"
"Paragalaxias mesotes","urn:lsid:biodiversity.org.au:afd.taxon:730ed01d-22d8-4568-9a27-4f410bddc423","Paragalaxias mesotes","Galaxiidae",,"Arthurs Galaxias","Endangered","Endangered"
"Platycercus (Platycercus) caledonicus brownii","urn:lsid:biodiversity.org.au:afd.taxon:deb279e7-8b9c-4d0d-9576-fd71abf6921a","Platycercus (Platycercus) caledonicus brownii","Psittacidae",,"King Island Green Rosella","Vulnerable","Endangered"
"Hierochloe rariflora","https://id.biodiversity.org.au/taxon/apni/51300199","Hierochloe rariflora","Poaceae",,"Cane Holy Grass","Rare","Near Threatened"
"Tricostularia pauciflora","https://id.biodiversity.org.au/node/apni/2908406","Tricostularia pauciflora","Cyperaceae",,"Needle Bog-rush","Rare","Near Threatened"
"Scaevola aemula","https://id.biodiversity.org.au/node/apni/2915590","Scaevola aemula","Goodeniaceae",,"Common Fan-flower","Endangered","Endangered"
"Helicarion rubicundus","urn:lsid:biodiversity.org.au:afd.taxon:108e7207-8c93-4ea0-8434-fdaa0ff21994","Attenborougharion rubicundus","Helicarionidae",,"Burgundy Snail","Rare","Near Threatened"
"Ruppia tuberosa","https://id.biodiversity.org.au/node/apni/2910776","Ruppia tuberosa","Ruppiaceae",,"Tuberous Seatassel","Rare","Near Threatened"
"Teucrium corymbosum","https://id.biodiversity.org.au/taxon/apni/51288063","Teucrium corymbosum","Lamiaceae",,"Forest Germander","Rare","Near Threatened"
"Eucalyptus morrisbyi","https://id.biodiversity.org.au/node/apni/2889115","Eucalyptus morrisbyi","Myrtaceae",,"Morrisby's Gum","Endangered","Endangered"
"Parmelina whinrayi","ALA_Parmelina_whinrayi","Parmelina whinrayi",,,,"Rare","Near Threatened"
"Corybas fordhamii","https://id.biodiversity.org.au/name/apni/81710","Corybas fordhamii","Orchidaceae",,"Banded Helmet Orchid","Endangered","Endangered"
"Epacris stuartii","https://id.biodiversity.org.au/node/apni/2912945","Epacris stuartii","Ericaceae",,"Southport Heath","Endangered","Endangered"
"Lomatia tasmanica","https://id.biodiversity.org.au/node/apni/2903191","Lomatia tasmanica","Proteaceae",,"King's Lomatia","Endangered","Endangered"
"Erioderma sorediatum","https://id.biodiversity.org.au/name/apni/137462","Erioderma sorediatum","Pannariaceae",,,"Endangered","Endangered"
"Prasophyllum pulchellum","https://id.biodiversity.org.au/node/apni/2910210","Prasophyllum pulchellum","Orchidaceae",,"Pretty Leek-orchid","Endangered","Endangered"
"Lotus australis","https://id.biodiversity.org.au/node/apni/2916257","Lotus australis","Fabaceae",,"Austral Indigo","Rare","Near Threatened"
"Isolepis stellata","https://id.biodiversity.org.au/node/apni/2891073","Isolepis stellata","Cyperaceae",,"Star Club-rush","Rare","Near Threatened"
"Hoplogonus simsoni","urn:lsid:biodiversity.org.au:afd.taxon:30c56429-1578-4040-bff9-6deda817daf3","Hoplogonus simsoni","Lucanidae",,"Simson's Stag Beetle","Vulnerable","Endangered"
"Cavernotettix craggiensis","urn:lsid:biodiversity.org.au:afd.taxon:83dc8405-4803-43d3-b94d-aec9b1dc52da","Cavernotettix craggiensis","Rhaphidophoridae",,"Craggy Island Cave Cricket","Rare","Near Threatened"
"Calochilus campestris","https://id.biodiversity.org.au/name/apni/98962","Calochilus campestris","Orchidaceae",,"Beaked Beard-orchid","Endangered","Endangered"
"Beddomeia averni","urn:lsid:biodiversity.org.au:afd.taxon:653ef92e-b11b-447b-9e97-4bd78ca0b714","Beddomeia averni","Tateidae",,"Hydrobiid Snail (west Gawler)","Endangered","Endangered"
"Corunastylis morrisii","https://id.biodiversity.org.au/name/apni/170816","Corunastylis morrisii","Orchidaceae",,"Bearded Midge-orchid","Endangered","Endangered"
"Triglochin mucronatum ","https://id.biodiversity.org.au/node/apni/2919554","Triglochin mucronata","Juncaginaceae",,"Prickly Arrowgrass","Endangered","Endangered"
"Stylidium beaugleholei","https://id.biodiversity.org.au/node/apni/2913492","Stylidium beaugleholei","Stylidiaceae",,"""Other common names: blushing triggerplant""","Rare","Near Threatened"
"Bolboschoenus medianus","https://id.biodiversity.org.au/node/apni/2904721","Bolboschoenus medianus","Cyperaceae",,"Marsh Club-rush","Rare","Near Threatened"
"Azorella macquariensis","https://id.biodiversity.org.au/node/apni/2890542","Azorella macquariensis","Apiaceae",,"Macquarie Cushions","Endangered","Endangered"
"Westringia brevifolia","https://id.biodiversity.org.au/node/apni/2917703","Westringia brevifolia","Lamiaceae",,"Greater Shortleaf Westringia","Rare","Near Threatened"
"Beddomeia topsiae","urn:lsid:biodiversity.org.au:afd.taxon:90641a3b-eae6-4603-b84d-3e9d289755f8","Beddomeia topsiae","Tateidae",,"Hydrobiid Snail (williamson Creek)","Rare","Near Threatened"
"Hibbertia basaltica","https://id.biodiversity.org.au/node/apni/2906467","Hibbertia basaltica","Dilleniaceae",,"Basalt guinea flower","Endangered","Endangered"
"Phyllangium divergens","https://id.biodiversity.org.au/node/apni/2914299","Phyllangium divergens","Loganiaceae",,"Wiry Mitrewort","Vulnerable","Endangered"
"Thelymitra malvina","https://id.biodiversity.org.au/name/apni/115870","Thelymitra malvina","Orchidaceae",,"Mauve-tuft Sun-orchid","Endangered","Endangered"
"Uramphisopus pearsoni","urn:lsid:biodiversity.org.au:afd.taxon:1084b70f-25ae-4408-801f-a20ecfc93e0b","Uramphisopus pearsoni","Phreatoicidae",,"Isopod (great Lake)","Rare","Near Threatened"
"Pterostylis wapstrarum","https://id.biodiversity.org.au/node/apni/2896712","Pterostylis wapstrarum","Orchidaceae",,"Fleshy Greenhood","Endangered","Endangered"
"Euphrasia gibbsiae subsp. psilantherea","https://id.biodiversity.org.au/node/apni/2889064","Euphrasia gibbsiae subsp. psilantherea","Scrophulariaceae",,"Purple Eyebright","Endangered","Endangered"
"Asperula minima","https://id.biodiversity.org.au/node/apni/2916286","Asperula minima","Rubiaceae",,"Mossy Woodruff","Rare","Near Threatened"
"Poa poiformis var. ramifer","https://id.biodiversity.org.au/node/apni/2894920","Poa poiformis var. ramifer","Poaceae",,"Dune Poa","Rare","Near Threatened"
"Prasophyllum favonium","https://id.biodiversity.org.au/node/apni/2913096","Prasophyllum favonium","Orchidaceae",,"Western Leek-orchid","Endangered","Endangered"
"Tetratheca ciliata","https://id.biodiversity.org.au/node/apni/2898994","Tetratheca ciliata","Elaeocarpaceae",,"Pink-bells","Rare","Near Threatened"
"Zieria littoralis","https://id.biodiversity.org.au/node/apni/2888662","Zieria littoralis","Rutaceae",,"Downy Zieria","Rare","Near Threatened"
"Dromaius novaehollandiae diemenensis","ALA_Dromaius_novaehollandiae_diemenensis","Dromaius novaehollandiae diemenensis","Casuariidae",,"Emu (tasmanian)","Extinct","Extinct"
"Pterostylis falcata","https://id.biodiversity.org.au/name/apni/74578","Pterostylis falcata","Orchidaceae",,"Sickle Greenhood","Rare","Near Threatened"
"Gyrostemon thesioides","https://id.biodiversity.org.au/node/apni/2898598","Gyrostemon thesioides","Gyrostemonaceae",,"Broom Wheelfruit","Rare","Near Threatened"
"Beddomeia zeehanensis","urn:lsid:biodiversity.org.au:afd.taxon:41a469f6-a34c-486e-a416-aa105059bd79","Beddomeia zeehanensis","Tateidae",,"Hydrobiid Snail (little Henty River)","Rare","Near Threatened"
"Mirounga leonina leonina","urn:lsid:biodiversity.org.au:afd.taxon:eb75d374-2c0a-40ce-b155-1b37ba1aa075","Mirounga leonina leonina","Phocidae",,"South Atlantic Elephant-seal","Endangered","Endangered"
"Lepilaena patentifolia","https://id.biodiversity.org.au/taxon/apni/51294733","Althenia patentifolia","Potamogetonaceae",,"Spreading Water-mat","Rare","Near Threatened"
"Onchotelson spatulatus","urn:lsid:biodiversity.org.au:afd.taxon:5e26aedf-d0e7-4835-88fc-0eff8ec03ec6","Onchotelson spatulatus","Phreatoicidae",,"Isopod (great Lake)","Endangered","Endangered"
"Beddomeia gibba","urn:lsid:biodiversity.org.au:afd.taxon:d6ed2f70-2a13-4246-8680-d8e63b3b1d68","Beddomeia gibba","Tateidae",,"Hydrobiid Snail (salmon River Road)","Rare","Near Threatened"
"Castiarina insculpta","urn:lsid:biodiversity.org.au:afd.taxon:b07d133d-9371-4048-b5c0-9f1b1861846e","Castiarina insculpta","Buprestidae",,"Miena Jewel Beetle","Endangered","Endangered"
"Anogramma leptophylla","https://id.biodiversity.org.au/taxon/apni/51299828","Anogramma leptophylla","Pteridaceae",,"Annual Fern","Vulnerable","Endangered"
"Coopernookia barbata","https://id.biodiversity.org.au/node/apni/2914261","Coopernookia barbata","Goodeniaceae",,"Purple Coopernookia","Extinct","Extinct"
"Miselaoma weldii","urn:lsid:biodiversity.org.au:afd.taxon:bd49bc66-9c8a-4be1-9327-8e6be3227b5d","Miselaoma weldii","Punctidae",,"Stanley Snail","Endangered","Endangered"
"Centipeda cunninghamii","https://id.biodiversity.org.au/node/apni/2916674","Centipeda cunninghamii","Asteraceae",,"A Sneezeweed","Rare","Near Threatened"
"Planocarpa sulcata","https://id.biodiversity.org.au/node/apni/2896689","Planocarpa sulcata","Ericaceae",,"Grooved Cheeseberry","Rare","Near Threatened"
"Xanthoparmelia molliuscula","https://id.biodiversity.org.au/name/apni/164206","Xanthoparmelia molliuscula","Parmeliaceae",,,"Endangered","Endangered"
"Lepidosperma tortuosum","https://id.biodiversity.org.au/node/apni/2917039","Lepidosperma tortuosum","Cyperaceae",,"Tortuous Rapier-sedge","Rare","Near Threatened"
"Sterna (Sterna) vittata bethunei","urn:lsid:biodiversity.org.au:afd.taxon:90eb722b-b93a-4f26-ad7d-3c9f91e444e8","Sterna (Sterna) vittata bethunei","Laridae",,"Antarctic Tern","Endangered","Endangered"
"Pseudalmenus chlorinda myrsilus","urn:lsid:biodiversity.org.au:afd.taxon:a099a36f-deaf-4dcf-8e27-21afa60eb787","Pseudalmenus chlorinda myrsilus","Lycaenidae",,"Tasmanian Hairstreak (butterfly)","Rare","Near Threatened"
"Persicaria decipiens","https://id.biodiversity.org.au/taxon/apni/51291672","Persicaria decipiens","Polygonaceae",,"Slender Knotweed","Vulnerable","Endangered"
"Parietaria debilis","https://id.biodiversity.org.au/node/apni/2888724","Parietaria debilis","Urticaceae",,"Forest Pellitory","Rare","Near Threatened"
"Cuscuta tasmanica","https://id.biodiversity.org.au/node/apni/2901696","Cuscuta tasmanica","Convolvulaceae",,"Golden Dodder","Rare","Near Threatened"
"Engaeus granulatus","urn:lsid:biodiversity.org.au:afd.taxon:245908ef-383a-4c23-9e17-dc4856a96a7e","Engaeus granulatus","Parastacidae",,"Central North Burrowing Crayfish","Endangered","Endangered"
"Lepilaena australis","https://id.biodiversity.org.au/taxon/apni/51294714","Althenia australis","Potamogetonaceae",,"Austral Water-mat","Extinct","Extinct"
"Hyalosperma demissum","https://id.biodiversity.org.au/node/apni/2907974","Hyalosperma demissum","Asteraceae",,"Moss Sunray","Endangered","Endangered"
"Chiloglottis trapeziformis","https://id.biodiversity.org.au/name/apni/64836","Chiloglottis trapeziformis","Orchidaceae",,"Broad Lipped Bird Orchid","Endangered","Endangered"
"Goedetrechus parallelus","urn:lsid:biodiversity.org.au:afd.taxon:773f84ba-4e8d-4e6d-bd94-e2a681c939ad","Goedetrechus parallelus","Carabidae",,"Cave Beetle (junee-florentine)","Vulnerable","Endangered"
"Scleranthus fasciculatus","https://id.biodiversity.org.au/node/apni/2917818","Scleranthus fasciculatus","Caryophyllaceae",,"Knawel","Vulnerable","Endangered"
"Litoria raniformis","urn:lsid:biodiversity.org.au:afd.taxon:a0b0cf8c-3a93-40d9-ad8e-37b77783bea9","Litoria raniformis","Hylidae",,"Southern Bell Frog","Vulnerable","Endangered"
"Dasyurus maculatus maculatus","urn:lsid:biodiversity.org.au:afd.taxon:a4ef7496-ba95-481c-b3a5-a6ed66f37394","Dasyurus maculatus maculatus","Dasyuridae",,"Spot-tailed Quoll","Rare","Near Threatened"
"Gratiola pubescens","https://id.biodiversity.org.au/node/apni/2911719","Gratiola pubescens","Plantaginaceae",,"Austral Brooklime","Vulnerable","Endangered"
"Brachyscome rigidula","https://id.biodiversity.org.au/taxon/apni/51267884","Brachyscome rigidula","Asteraceae",,"Leafy Daisy","Vulnerable","Endangered"
"Cotula vulgaris var. australasica","https://id.biodiversity.org.au/node/apni/2892033","Cotula vulgaris var. australasica","Asteraceae",,"Slender Cotula","Rare","Near Threatened"
"Euphrasia fragosa","https://id.biodiversity.org.au/node/apni/2897571","Euphrasia fragosa","Scrophulariaceae",,"Southport Eyebright","Endangered","Endangered"
"Hickmanoxyomma gibbergunyar","urn:lsid:biodiversity.org.au:afd.taxon:2aeada62-6d64-4b23-9db6-f4ed162cb420","Hickmanoxyomma gibbergunyar","Triaenonychidae",,"Cave Harvestman","Rare","Near Threatened"
"Tasmanipatus anophthalmus","urn:lsid:biodiversity.org.au:afd.taxon:4f718b07-6711-4026-8063-df878b23de0a","Leucopatus anophthalmus","Peripatopsidae",,"Blind Velvet Worm","Endangered","Endangered"
"Pseudemoia rawlinsoni","urn:lsid:biodiversity.org.au:afd.taxon:e8b0a2a3-b85b-4201-a671-1d4038e6b7ed","Pseudemoia rawlinsoni","Scincidae",,"Glossy Grass Skink","Rare","Near Threatened"
"Hypolimnus pedderensis","urn:lsid:biodiversity.org.au:afd.taxon:7db09aa3-5af4-4584-b0cd-3802ee96d866","Hypolimnus pedderensis","Megascolecidae",,"Lake Pedder Earthworm","Extinct","Extinct"
"Aphelia pumilio","https://id.biodiversity.org.au/node/apni/2909759","Aphelia pumilio","Centrolepidaceae",,"Dwarf Aphelia","Rare","Near Threatened"
"Carcharodon carcharias","urn:lsid:biodiversity.org.au:afd.taxon:f308a791-3721-4010-87ec-a61868b6ab79","Carcharodon carcharias","Lamnidae",,"White Shark","Vulnerable","Endangered"
"Myosurus australis","https://id.biodiversity.org.au/node/apni/2917549","Myosurus australis","Ranunculaceae",,"Mousetail","Endangered","Endangered"
"Genoplesium firthii","https://id.biodiversity.org.au/node/apni/2899042","Genoplesium firthii","Orchidaceae",,"Firth's Midge-orchid","Endangered","Endangered"
"Benthodorbis pawpela","urn:lsid:biodiversity.org.au:afd.taxon:d04b9ed8-5f51-4e5b-9901-9fbc02706d71","Benthodorbis pawpela","Glacidorbidae",,"Hydrobiid Snail (great Lake)","Rare","Near Threatened"
