id,taxonid,scientificName,taxonstatus,authority,taxonurl,taxonID,kingdom,class,family,vernacularName,scientificNameAuthorship,sourceStatus,Significant,status,Endemicity,EPBC Status
,,Calochilus,,,,9344.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
,,Calochilus gracillimus,,,,8547.0,Plantae,Equisetopsida,Orchidaceae,slender beard orchid,Rupp,,,,,
,,Calochilus holtzei,,,,9329.0,Plantae,Equisetopsida,Orchidaceae,,F.Muell.,,N,,,
,,Cestichis,,,,41786.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Cestichis angustilabris,,,,36398.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
,,Cestichis bracteata,,,,36437.0,Plantae,Equisetopsida,Orchidaceae,,(T.E.Hunt) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
,,Cestichis coelogynoides,,,,36432.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
,,Cestichis fleckeri,,,,36439.0,Plantae,Equisetopsida,Orchidaceae,,(Nicholls) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
,,Cestichis nugentiae,,,,36442.0,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
,,Cestichis swenssonii,,,,36435.0,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Intranational,
,,Cheirostylis,,,,20426.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
,,Chiloglottis diphylla,,,,2163.0,Plantae,Equisetopsida,Orchidaceae,,R.Br.,SL,Y,Special least concern,Intranational,
,,Chiloglottis longiclavata,,,,7978.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,NT,Y,Near Threatened,Queensland Endemic,
,,Chiloglottis sp. (Mango Flat D.L.Jones 2547),,,,6156.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
,,Chiloglottis trullata,,,,8200.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
,,Chiloglottis truncata,,,,9261.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Queensland Endemic,
,,Chiloschista,,,,20427.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
,,Cleisostoma congestum,,,,39929.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Cleisostoma keffordii,,,,39930.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Cleisostoma orbiculare,,,,39931.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Cleisostoma racemiferum,,,,39094.0,Plantae,Equisetopsida,Orchidaceae,,(Lindl.) Garay,,,,,
,,Cooktownia,,,,20490.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
,,Cooktownia robertsii,,,,18783.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,E,Y,Endangered,Queensland Endemic,
,,Corunastylis,,,,36427.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Corunastylis acuminata,,,,27531.0,Plantae,Equisetopsida,Orchidaceae,,(R.S.Rogers) D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Queensland Endemic,
,,Corunastylis alticola,,,,27532.0,Plantae,Equisetopsida,Orchidaceae,,(D.L.Jones & B.Gray) D.L.Jones & M.A.Clem.,V,Y,Vulnerable,Queensland Endemic,
,,Corunastylis archeri,,,,27533.0,Plantae,Equisetopsida,Orchidaceae,,(Hook.f.) D.L.Jones & M.A.Clem.,C,N,Least concern,,
,,Corunastylis conferta,,,,27534.0,Plantae,Equisetopsida,Orchidaceae,,(D.L.Jones) D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Queensland Endemic,
,,Corunastylis cranei,,,,27535.0,Plantae,Equisetopsida,Orchidaceae,,(D.L.Jones) D.L.Jones & M.A.Clem.,V,Y,Vulnerable,Queensland Endemic,
,,Corunastylis cuspidata,,,,36430.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & L.M.Copel.,SL,Y,Special least concern,Queensland Endemic,
,,Corunastylis filiformis,,,,27536.0,Plantae,Equisetopsida,Orchidaceae,,(Fitzg.) D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Intranational,
,,Corunastylis fimbriata,,,,27537.0,Plantae,Equisetopsida,Orchidaceae,,(R.Br.) D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Intranational,
,,Corunastylis parvicalla,,,,27539.0,Plantae,Equisetopsida,Orchidaceae,,(Rupp) D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Queensland Endemic,
,,Corunastylis pedersonii,,,,27540.0,Plantae,Equisetopsida,Orchidaceae,,(D.L.Jones) D.L.Jones & M.A.Clem.,V,Y,Vulnerable,Queensland Endemic,
,,Corunastylis psammophila,,,,27541.0,Plantae,Equisetopsida,Orchidaceae,,(D.L.Jones) D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Queensland Endemic,
,,Corunastylis pumila,,,,27542.0,Plantae,Equisetopsida,Orchidaceae,,(Hook.f.) D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Intranational,
,,Corunastylis rufa,,,,27543.0,Plantae,Equisetopsida,Orchidaceae,,(R.Br.) D.L.Jones & M.A.Clem.,C,N,Least concern,,
,,Corunastylis sagittifera,,,,27544.0,Plantae,Equisetopsida,Orchidaceae,,(Rupp) D.L.Jones & M.A.Clem.,C,N,Least concern,,
,,Corunastylis sigmoidea,,,,27545.0,Plantae,Equisetopsida,Orchidaceae,,(D.L.Jones) D.L.Jones & M.A.Clem.,NT,Y,Near Threatened,Queensland Endemic,
,,Corunastylis sp. (Fraser Island NP R.Crane 2063),,,,36585.0,Plantae,Equisetopsida,Orchidaceae,,,SL,Y,Special least concern,Queensland Endemic,
,,Corunastylis sp. (Wyberba D.L.Jones+ 2557),,,,36583.0,Plantae,Equisetopsida,Orchidaceae,,,SL,Y,Special least concern,Queensland Endemic,
,,Corunastylis tecta,,,,27546.0,Plantae,Equisetopsida,Orchidaceae,Cardwell midge orchid,(D.L.Jones) D.L.Jones & M.A.Clem.,E,Y,Endangered,Queensland Endemic,Endangered
,,Corunastylis tenella,,,,36568.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & L.M.Copel.,SL,Y,Special least concern,Queensland Endemic,
,,Corunastylis valida,,,,27547.0,Plantae,Equisetopsida,Orchidaceae,,(D.L.Jones) D.L.Jones & M.A.Clem.,V,Y,Vulnerable,Queensland Endemic,
,,Corybas,,,,12827.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Corybas aconitiflorus,,,,14727.0,Plantae,Equisetopsida,Orchidaceae,,Salisb.,SL,Y,Special least concern,Intranational,
,,Corybas cerasinus,,,,26539.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & B.Gray,NT,Y,Near Threatened,Queensland Endemic,
,,Corybas montanus,,,,9264.0,Plantae,Equisetopsida,Orchidaceae,small helmet orchid,D.L.Jones,V,Y,Vulnerable,Queensland Endemic,Vulnerable
,,Crepidium fimbriatum,,,,5793.0,Plantae,Equisetopsida,Orchidaceae,,(Lavarack) Szlach.,V,Y,Vulnerable,Queensland Endemic,
,,Crepidium flavovirens,,,,18489.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & M.A.Clem.,V,Y,Vulnerable,Queensland Endemic,
,,Crepidium lawleri,,,,5794.0,Plantae,Equisetopsida,Orchidaceae,,(Lavarack & B.Gray) Szlach.,E,Y,Endangered,Queensland Endemic,Endangered
,,Crepidium marsupichilum,,,,5795.0,Plantae,Equisetopsida,Orchidaceae,,(Upton) Szlach.,SL,Y,Special least concern,Intranational,
,,Cryptostylis,,,,20521.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Cryptostylis hunteriana,,,,22074.0,Plantae,Equisetopsida,Orchidaceae,,Nicholls,SL,Y,Special least concern,Queensland Endemic,Vulnerable
,,Cryptostylis subulata,,,,13278.0,Plantae,Equisetopsida,Orchidaceae,large tongue orchid,(Labill.) Rchb.f.,SL,Y,Special least concern,Intranational,
,,Cymbidium,,,,13279.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Cyrtostylis reniformis,,,,8227.0,Plantae,Equisetopsida,Orchidaceae,,R.Br.,SL,Y,Special least concern,Not Endemic to Australia,
,,Demorchis queenslandica,,,,30797.0,Plantae,Equisetopsida,Orchidaceae,,(Dockrill) D.L.Jones & M.A.Clem.,NT,Y,Near Threatened,Queensland Endemic,
,,Demorchis umbrosa,,,,41710.0,Plantae,Equisetopsida,Orchidaceae,,(B.Gray) D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Queensland Endemic,
,,Dendrobium,,,,13286.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Dendrobium 'Bunts Bali' x Dendrobium x lavarackianum,,,,40864.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Dendrobium 'Mauna Kea',,,,38443.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Dendrobium albiflorum,,,,36928.0,Plantae,Equisetopsida,Orchidaceae,,Ridl.,,,,,
,,Dendrobium antennatum,,,,13283.0,Plantae,Equisetopsida,Orchidaceae,antelope orchid,Lindl.,E,Y,Endangered,Regional Endemic,Endangered
,,Dendrobium atroviolaceum,,,,31164.0,Plantae,Equisetopsida,Orchidaceae,,Rolfe,,N,,,
,,Dendrobium bigibbum var. albomarginatum,,,,40376.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Dendrobium bigibbum var. macranthum,,,,40377.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Dendrobium callitrophilum,,,,8944.0,Plantae,Equisetopsida,Orchidaceae,cypress orchid,B.Gray & D.L.Jones,V,Y,Vulnerable,Queensland Endemic,Vulnerable
,,Dendrobium carrii,,,,7936.0,Plantae,Equisetopsida,Orchidaceae,,Rupp & C.T.White,SL,Y,Special least concern,Queensland Endemic,
,,Dendrobium carronii,,,,9755.0,Plantae,Equisetopsida,Orchidaceae,,Lavarack & P.J.Cribb,V,Y,Vulnerable,Queensland Endemic,Vulnerable
,,Dendrobium chalmersii,,,,37192.0,Plantae,Equisetopsida,Orchidaceae,,F.Muell.,,,,,
,,Dendrobium complanatum,,,,39953.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Dendrobium discolor x D.nindii,,,,35005.0,Plantae,Equisetopsida,Orchidaceae,,Lindl.,C,,Least concern,,
,,Dendrobium discolor x Dendrobium nindii,,,,40865.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Dendrobium eriaeoides,,,,39947.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Dendrobium falcorostrum,,,,13285.0,Plantae,Equisetopsida,Orchidaceae,beech orchid,Fitzg.,SL,Y,Special least concern,Intranational,
,,Dendrobium giddinsii,,,,39948.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Dendrobium grantii,,,,39949.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Dendrobium keffordii,,,,39950.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Dendrobium kingianum subsp. carnarvonense,,,,6226.0,Plantae,Equisetopsida,Orchidaceae,,Peter B.Adams,SL,Y,Special least concern,Queensland Endemic,
,,Dendrobium kingianum subsp. kingianum,,,,14633.0,Plantae,Equisetopsida,Orchidaceae,,Bidwill ex Lindl.,SL,Y,Special least concern,Intranational,
,,Dendrobium kingianum var. pallidum,,,,40319.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Dendrobium kingianum x D.speciosum,,,,9305.0,Plantae,Equisetopsida,Orchidaceae,,Bidwill ex Lindl.,C,,Least concern,,
,,Dendrobium malbrownii,,,,11457.0,Plantae,Equisetopsida,Orchidaceae,,Dockrill,V,Y,Vulnerable,Queensland Endemic,
,,Dendrobium mirbelianum,,,,12836.0,Plantae,Equisetopsida,Orchidaceae,mangrove orchid,Gaudich.,E,Y,Endangered,Regional Endemic,Endangered
,,Dendrobium paragnomus,,,,39682.0,Plantae,Equisetopsida,Orchidaceae,,Ormerod,,,,,
,,Dendrobium phalaenopsis var. compactum,,,,40365.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Dendrobium phalaenopsis var. schroederianum x Dendrobium taurinum,,,,36930.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Dendrobium prenticei,,,,8172.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Nicholls,SL,Y,Special least concern,Queensland Endemic,
,,Dendrobium schneiderae var. majus,,,,7930.0,Plantae,Equisetopsida,Orchidaceae,,Rupp,SL,Y,Special least concern,Queensland Endemic,
,,Dendrobium schneiderae var. schneiderae,,,,12839.0,Plantae,Equisetopsida,Orchidaceae,,F.M.Bailey,NT,Y,Near Threatened,Queensland Endemic,
,,Dendrobium speciosum subsp. capricornicum,,,,9756.0,Plantae,Equisetopsida,Orchidaceae,,(Clemesha) D.P.Banks & Clemesha,SL,Y,Special least concern,Queensland Endemic,
,,Dendrobium speciosum subsp. curvicaule,,,,13975.0,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) D.P.Banks & Clemesha,SL,Y,Special least concern,Queensland Endemic,
,,Dendrobium speciosum subsp. grandiflorum,,,,9074.0,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) D.P.Banks & Clemesha,SL,Y,Special least concern,Queensland Endemic,
,,Dendrobium speciosum subsp. grandiflorum x Dendrobium speciosum subsp. hillii,,,,9270.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Dendrobium speciosum subsp. hillii,,,,12829.0,Plantae,Equisetopsida,Orchidaceae,,(Mast.) D.P.Banks & Clemesha,SL,Y,Special least concern,Intranational,
,,Dendrobium speciosum subsp. pedunculatum,,,,9707.0,Plantae,Equisetopsida,Orchidaceae,,(Clemesha) D.P.Banks & Clemesha,SL,Y,Special least concern,Queensland Endemic,
,,Dendrobium speciosum var. delicatum,,,,40381.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Dendrobium speciosum var. nitidum,,,,40382.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Dendrobium strianopsis,,,,39205.0,Plantae,Equisetopsida,Orchidaceae,,M.A.Clem. & D.L.Jones,,,,,
,,Dendrobium teretifolium var. album,,,,40412.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Dendrobium tofftii,,,,39951.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Dendrobium uniflos,,,,39952.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Dendrobium x delicatum,,,,13976.0,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) F.M.Bailey,SL,Y,Special least concern,Intranational,
,,Dendrobium x gracillimum,,,,9133.0,Plantae,Equisetopsida,Orchidaceae,,(Rupp) Leaney,SL,Y,Special least concern,Intranational,
,,Dendrobium x lavarackianum,,,,8900.0,Plantae,Equisetopsida,Orchidaceae,,M.A.Clem.,SL,Y,Special least concern,Queensland Endemic,
,,Dendrobium x ruppiosum,,,,9065.0,Plantae,Equisetopsida,Orchidaceae,,Clemesha,SL,Y,Special least concern,Queensland Endemic,
,,Dendrobium x superbiens,,,,9134.0,Plantae,Equisetopsida,Orchidaceae,,Rchb.f.,V,Y,Vulnerable,Queensland Endemic,
,,Dendrobium x vinicolor,,,,32035.0,Plantae,Equisetopsida,Orchidaceae,,St.Cloud,SL,Y,Special least concern,Queensland Endemic,
,,Didymoplexis,,,,20600.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
,,Dienia,,,,20601.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
,,Diplocaulobium,,,,20615.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Diplocaulobium glabrum,,,,12845.0,Plantae,Equisetopsida,Orchidaceae,,(J.J.Sm.) Kraenzl.,SL,Y,Special least concern,Regional Endemic,
,,Diplocaulobium stelliferum,,,,29274.0,Plantae,Equisetopsida,Orchidaceae,,(J.J.Sm.) A.D.Hawkes,,,,,
,,Dipodium,,,,12792.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Dipodium ensifolium,,,,12846.0,Plantae,Equisetopsida,Orchidaceae,leafy hyacinth orchid,F.Muell.,SL,Y,Special least concern,Queensland Endemic,
,,Dipodium pandanum,,,,5029.0,Plantae,Equisetopsida,Orchidaceae,,F.M.Bailey,E,Y,Endangered,Regional Endemic,
,,Diteilis collinsii,,,,36436.0,Plantae,Equisetopsida,Orchidaceae,,(B.Gray) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
,,Diteilis petricola,,,,31912.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & B.Gray,SL,Y,Special least concern,Queensland Endemic,
,,Diteilis simmondsii,,,,36434.0,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) M.A.Clem. & D.L.Jones,NT,Y,Near Threatened,Queensland Endemic,
,,Diuris,,,,12798.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Diuris alba,,,,9062.0,Plantae,Equisetopsida,Orchidaceae,,R.Br.,SL,Y,Special least concern,Intranational,
,,Diuris alba x Diuris chrysantha,,,,6215.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Diuris minor,,,,41460.0,Plantae,Equisetopsida,Orchidaceae,,(Benth.) D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Intranational,
,,Diuris punctata var. parvipetala,,,,40419.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Diuris punctata var. punctata,,,,9445.0,Plantae,Equisetopsida,Orchidaceae,,Sm.,SL,Y,Special least concern,Intranational,
,,Diuris sp. (Byfield R.Melzer+ RM651A),,,,6015.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Diuris x palachila,,,,12796.0,Plantae,Equisetopsida,Orchidaceae,,R.S.Rogers,C,N,Least concern,,
,,Dockrillia,,,,20626.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Dockrillia bowmanii,,,,5768.0,Plantae,Equisetopsida,Orchidaceae,scrub pencil orchid,(Benth.) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
,,Dockrillia brevicauda,,,,5766.0,Plantae,Equisetopsida,Orchidaceae,,(D.L.Jones & M.A.Clem.) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
,,Dockrillia calamiformis,,,,5762.0,Plantae,Equisetopsida,Orchidaceae,,(Lodd.) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
,,Dockrillia cucumerina,,,,18386.0,Plantae,Equisetopsida,Orchidaceae,,(Macleay ex Lindl.) Brieger,SL,Y,Special least concern,Intranational,
,,Dockrillia dolichophylla,,,,5805.0,Plantae,Equisetopsida,Orchidaceae,,(D.L.Jones & M.A.Clem.) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Intranational,
,,Dockrillia linguiformis,,,,5779.0,Plantae,Equisetopsida,Orchidaceae,tongue orchid,(Sw.) Brieger,SL,Y,Special least concern,Intranational,
,,Dockrillia mortii,,,,5798.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Rauschert,SL,Y,Special least concern,Intranational,
,,Dockrillia nugentii,,,,5804.0,Plantae,Equisetopsida,Orchidaceae,,(F.M.Bailey) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
,,Dockrillia pugioniformis,,,,5799.0,Plantae,Equisetopsida,Orchidaceae,dagger orchid,(A.Cunn.) Rauschert,SL,Y,Special least concern,Intranational,
,,Dockrillia racemosa,,,,5800.0,Plantae,Equisetopsida,Orchidaceae,tableland pencil orchid,(Nicholls) Rauschert,SL,Y,Special least concern,Queensland Endemic,
,,Dockrillia rigida,,,,5801.0,Plantae,Equisetopsida,Orchidaceae,,(R.Br.) Rauschert,SL,Y,Special least concern,Regional Endemic,
,,Dockrillia schoenina,,,,5803.0,Plantae,Equisetopsida,Orchidaceae,pencil orchid,(Lindl.) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Intranational,
,,Dockrillia sulphurea,,,,35702.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Queensland Endemic,
,,Dockrillia teretifolia,,,,5671.0,Plantae,Equisetopsida,Orchidaceae,rat's tail orchid,(R.Br.) Brieger,SL,Y,Special least concern,Intranational,
,,Dockrillia wassellii,,,,18387.0,Plantae,Equisetopsida,Orchidaceae,,(S.T.Blake) Brieger,NT,Y,Near Threatened,Queensland Endemic,
,,Dockrillia x foederata,,,,5763.0,Plantae,Equisetopsida,Orchidaceae,,(St.Cloud) Rauschert,SL,Y,Special least concern,Queensland Endemic,
,,Dockrillia x grimesii,,,,5764.0,Plantae,Equisetopsida,Orchidaceae,,(C.T.White & Summerh.) Rauschert,SL,Y,Special least concern,Queensland Endemic,
,,Drymoanthus minutus,,,,7947.0,Plantae,Equisetopsida,Orchidaceae,,Nicholls,SL,Y,Special least concern,Queensland Endemic,
,,Empusa habenarina,,,,30801.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Intranational,
,,Epidendrum,,,,20683.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,,
,,Epidendrum elongatum,,,,36340.0,Plantae,Equisetopsida,Orchidaceae,,Jacq.,,,,,
,,Epipogium roseum,,,,12800.0,Plantae,Equisetopsida,Orchidaceae,leafless nodding orchid,(D.Don) Lindl.,SL,Y,Special least concern,Regional Endemic,
,,Eria,,,,20689.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,,
,,Eria australiensis,,,,39923.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Eria inornata,,,,39924.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Eria intermedia,,,,39925.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Eria johnsonii,,,,39926.0,Plantae,Equisetopsida,Orchidaceae,,,,,,,
,,Eriochilus,,,,12802.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Erythrorchis,,,,20698.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
,,Eucosia umbrosa,,,,30799.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & M.A.Clem.,NT,Y,Near Threatened,Queensland Endemic,
,,Eulophia carrii,,,,39927.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Eulophia graminea,,,,35945.0,Plantae,Equisetopsida,Orchidaceae,,Lindl.,,N,,,
,,Eulophia pelorica,,,,30810.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & M.A.Clem.,V,Y,Vulnerable,Queensland Endemic,
,,Flickingeria,,,,20729.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,,
,,Flickingeria clementsii,,,,30811.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
,,Flickingeria convexa,,,,8550.0,Plantae,Equisetopsida,Orchidaceae,,(Blume) A.D.Hawkes,SL,Y,Special least concern,Queensland Endemic,
,,Gastrodia,,,,20750.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Geodorum,,,,20762.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Not Endemic to Australia,
,,Glossodia,,,,20775.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
,,Grastidium,,,,20793.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
,,Grastidium baileyi,,,,19448.0,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Rauschert,SL,Y,Special least concern,Intranational,
,,Grastidium cancroides,,,,19449.0,Plantae,Equisetopsida,Orchidaceae,,(T.E.Hunt) Rauschert,SL,Y,Special least concern,Queensland Endemic,
,,Grastidium insigne,,,,19451.0,Plantae,Equisetopsida,Orchidaceae,,(Blume) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Regional Endemic,
,,Grastidium luteocilium,,,,19450.0,Plantae,Equisetopsida,Orchidaceae,,(Rupp) Rauschert,SL,Y,Special least concern,Queensland Endemic,
,,Grastidium tozerense,,,,5767.0,Plantae,Equisetopsida,Orchidaceae,,(Lavarack) M.A.Clem. & D.L.Jones,V,Y,Vulnerable,Queensland Endemic,
,,Habenaria,,,,12817.0,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
,,Habenaria anomala,,,,39919.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Habenaria banfieldii,,,,39920.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Habenaria chlorosepala,,,,21844.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,E,Y,Endangered,Queensland Endemic,
,,Habenaria elongata,,,,12812.0,Plantae,Equisetopsida,Orchidaceae,,R.Br.,SL,Y,Special least concern,Not Endemic to Australia,
,,Habenaria euryloba,,,,29234.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,V,Y,Vulnerable,Queensland Endemic,
,,Habenaria exilis,,,,21845.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,E,Y,Endangered,Queensland Endemic,
,,Habenaria ferdinandi,,,,13211.0,Plantae,Equisetopsida,Orchidaceae,,Schltr.,,N,,,
,,Habenaria fuscina,,,,31654.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,V,Y,Vulnerable,Queensland Endemic,
,,Habenaria harroldii,,,,19331.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,E,Y,Endangered,Queensland Endemic,
,,Habenaria hymenophylla,,,,12814.0,Plantae,Equisetopsida,Orchidaceae,rainforest habenaria,Schltr.,NT,Y,Near Threatened,Intranational,
,,Habenaria macraithii,,,,9580.0,Plantae,Equisetopsida,Orchidaceae,,Lavarack,E,Y,Endangered,Queensland Endemic,Endangered
,,Habenaria millari,,,,39921.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Habenaria ovoidea,,,,39922.0,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Queensland Endemic,
,,Habenaria praecox,,,,18422.0,Plantae,Equisetopsida,Orchidaceae,,Lavarack & Dockrill,SL,Y,Special least concern,Queensland Endemic,
,,Habenaria propinquior,,,,9015.0,Plantae,Equisetopsida,Orchidaceae,,Rchb.f.,SL,Y,Special least concern,Queensland Endemic,
,,Habenaria rumphii,,,,12813.0,Plantae,Equisetopsida,Orchidaceae,,(Brongn.) Lindl.,NT,Y,Near Threatened,Regional Endemic,
,,Habenaria vatia,,,,33887.0,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones ex. M.T.Mathieson,V,Y,Vulnerable,Queensland Endemic,
