id,taxonid,scientificName,taxonstatus,authority,taxonurl,taxonID,kingdom,class,family,vernacularName,scientificNameAuthorship,sourceStatus,Significant,status,Endemicity,EPBC Status
152786,158790,Asplenium normale,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12111,Plantae,Equisetopsida,Aspleniaceae,,D.Don,V,Y,Vulnerable,Regional Endemic,
152787,425729,Myrmecodia tuberosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8188,Plantae,Equisetopsida,Rubiaceae,,Jack,SL,Y,Special least concern,Regional Endemic,
152788,136223,Cycas cupida,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,27451,Plantae,Equisetopsida,Cycadaceae,,P.I.Forst.,V,Y,Vulnerable,Queensland Endemic,
152792,131245,Bletilla striata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,39196,Plantae,Equisetopsida,Orchidaceae,,(Thunb.) Rchb.f.,,,,,
152793,136039,Cycas semota,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,5936,Plantae,Equisetopsida,Cycadaceae,,K.D.Hill,E,Y,Endangered,Queensland Endemic,
152812,369230,Nervilia holochila,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12787,12787,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Schltr.,SL,Y,Special least concern,Intranational,
152814,140395,Sarcochilus falcatus,LC,QLD DEHP,https://bie.ala.org.au/species/https://id.biodiversity.org.au/name/apni/62943,12709,Plantae,Equisetopsida,Orchidaceae,orange blossom orchid,R.Br.,SL,Y,Special least concern,Intranational,
152798,25289,Taudactylus rheophilus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,656,Animalia,Amphibia,Myobatrachidae,northern tinkerfrog,"Liem & Hosmer, 1973",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152800,23637,Litoria longirostris,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,616,Animalia,Amphibia,Hylidae,long snouted treefrog,"Tyler & Davies, 1977",NT,Y,Near Threatened,Queensland Endemic,
152802,576969,Mobilabium,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,21094,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152803,129783,Cycas revoluta,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,38955,Plantae,Equisetopsida,Cycadaceae,,Thunb.,,,,,
152794,882538,Dendrobium agrostophyllum,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,13282,Plantae,Equisetopsida,Orchidaceae,buttercup orchid,F.Muell.,SL,Y,Special least concern,Queensland Endemic,
152805,109464,Phyllurus kabikabi,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,31986,Animalia,Reptilia,Carphodactylidae,Oakview leaf-tailed gecko,"Couper, Hamley & Hoskin 2008",CR,Y,Critically Endangered,Queensland Endemic,
152806,323438,Pterostylis parviflora,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,16347,Plantae,Equisetopsida,Orchidaceae,tiny greenhood,R.Br.,SL,Y,Special least concern,Intranational,
152807,364154,Calamus aruensis,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8610,Plantae,Equisetopsida,Arecaceae,,Becc.,V,Y,Vulnerable,Regional Endemic,
152801,135847,Macrozamia miquelii,LC,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=16707,16707,Plantae,Equisetopsida,Zamiaceae,,(F.Muell.) A.DC.,SL,Y,Special least concern,Queensland Endemic,
152808,136033,Cycas papuana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34680,Plantae,Equisetopsida,Cycadaceae,,F.Muell.,SL,Y,Special least concern,Regional Endemic,
152809,97553,Chlamydogobius squamigenus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,18164,Animalia,Actinopterygii,Gobiidae,Edgbaston goby,"Larson, 1995",E,Y,Endangered,Queensland Endemic,Vulnerable
152810,577033,Schistotylus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,21465,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152815,369231,Nervilia uniflora,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12785,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Schltr.,SL,Y,Special least concern,Queensland Endemic,
152796,142177,Crepidium,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=20511,20511,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
152819,136179,Cycas brunnea,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8338,Plantae,Equisetopsida,Cycadaceae,,K.D.Hill,V,Y,Vulnerable,Queensland Endemic,
152820,24773,Cophixalus monticola,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,710,Animalia,Amphibia,Microhylidae,mountain nurseryfrog,"Richards, Dennis, Trenerry & Werren, 1994",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152821,39605,Rheodytes leukops,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,48,Animalia,Reptilia,Chelidae,Fitzroy River turtle,"Legler & Cann, 1980",V,Y,Vulnerable,Queensland Endemic,Vulnerable
152823,564577,Cycas terryana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34314,Plantae,Equisetopsida,Cycadaceae,,P.I.Forst.,V,Y,Vulnerable,Queensland Endemic,
152824,141458,Linospadix palmerianus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12768,Plantae,Equisetopsida,Arecaceae,,(F.M.Bailey) Burret,NT,Y,Near Threatened,Queensland Endemic,
152825,140764,Dendrobium litorale,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,7941,Plantae,Equisetopsida,Orchidaceae,,Schltr.,SL,Y,Special least concern,Regional Endemic,
152826,109169,Petalura litorea,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,32098,Animalia,Insecta,Petaluridae,coastal petaltail,"Theishinger, 1999",,N,,Intranational,
152795,140486,Oeceoclades,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21164,21164,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152818,321088,Caleana major,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=14023,14023,Plantae,Equisetopsida,Orchidaceae,flying duck orchid,R.Br.,SL,Y,Special least concern,Intranational,
152827,24767,Cophixalus neglectus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,711,Animalia,Amphibia,Microhylidae,Bellenden Ker nurseryfrog,"Zweifel, 1962",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152828,180577,Phlegmariurus carinatus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34745,Plantae,Equisetopsida,Lycopodiaceae,,(Desv. ex Poir.) Ching,E,Y,Endangered,Regional Endemic,Endangered
152850,369290,Habenaria triplonema,LC Sensitive Species,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=12815,12815,Plantae,Equisetopsida,Orchidaceae,,Schltr.,SL,Y,Special least concern,Intranational,
152829,369267,Zeuxine oblonga,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,15903,Plantae,Equisetopsida,Orchidaceae,hairy jewel orchid,R.S.Rogers & C.T.White,SL,Y,Special least concern,Not Endemic to Australia,
152836,136181,Cycas angulata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12076,Plantae,Equisetopsida,Cycadaceae,,R.Br.,SL,Y,Special least concern,Intranational,
152837,381002,Tmesipteris lanceolata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8486,Plantae,Equisetopsida,Psilotaceae,,P.A.Dang.,PE,Y,Extinct in the wild,Queensland Endemic,Extinct
152835,867300,Bulbophyllum shepherdii,SL,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=8228,8228,Plantae,Equisetopsida,Orchidaceae,wheat-leaved orchid,(F.Muell.) F.Muell.,SL,Y,Special least concern,Intranational,
152840,427200,Micropera,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,21077,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152841,24764,Cophixalus concinnus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,29399,Animalia,Amphibia,Microhylidae,beautiful nurseryfrog,"Tyler, 1979",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152842,602508,Nervilia aragoana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,9517,Plantae,Equisetopsida,Orchidaceae,,Gaudich.,SL,Y,Special least concern,Not Endemic to Australia,
152845,472406,Sticherus milnei,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12024,Plantae,Equisetopsida,Gleicheniaceae,,(Baker) Ching,V,Y,Vulnerable,Regional Endemic,
152847,502770,Oreogrammitis albosetosa,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,41560,Plantae,Equisetopsida,Polypodiaceae,,(F.M.Bailey) Parris,V,Y,Vulnerable,Queensland Endemic,
152848,136180,Cycas cairnsiana,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12077,Plantae,Equisetopsida,Cycadaceae,,F.Muell.,V,Y,Vulnerable,Queensland Endemic,Vulnerable
152849,550115,Asplenium pellucidum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12113,Plantae,Equisetopsida,Aspleniaceae,,Lam.,V,Y,Vulnerable,Regional Endemic,Vulnerable
152851,25292,Taudactylus pleione,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,655,Animalia,Amphibia,Myobatrachidae,Kroombit tinkerfrog,"Czechura, 1986",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152854,502076,Ctenopterella blechnoides,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,41542,Plantae,Equisetopsida,Polypodiaceae,,(Grev.) Parris,V,Y,Vulnerable,Regional Endemic,Vulnerable
152859,829487,Diuris exitela,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,7943,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
152860,100640,Euastacus monteithorum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,33596,Animalia,Malacostraca,Parastacidae,,"Morgan, 1989",E,Y,Endangered,Queensland Endemic,
152834,140331,Tainia,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21587,21587,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152833,893253,Plectorrhiza tridentata,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=14320,14320,Plantae,Equisetopsida,Orchidaceae,tangle orchid,(Lindl.) Dockrill,SL,Y,Special least concern,Intranational,
152857,366364,Epipogium,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=20684,20684,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
152846,426364,Vrydagzynea,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21729,21729,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
152861,906516,Sarcochilus dilatatus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12659,Plantae,Equisetopsida,Orchidaceae,brown sarcochilus,F.Muell.,SL,Y,Special least concern,Queensland Endemic,
152839,557266,Corybas hispidus,LC Confidential Species (SL),QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=14005,14005,Plantae,Equisetopsida,Orchidaceae,bristly helmet orchid,D.L.Jones,SL,Y,Special least concern,Intranational,
152862,107382,Oedura jowalbinna,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,32050,Animalia,Reptilia,Diplodactylidae,Quinkan velvet gecko,"Hoskin & Higgie, 2008",C,N,Least concern,Queensland Endemic,
152864,163859,Huperzia serrata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12357,Plantae,Equisetopsida,Lycopodiaceae,,(Thunb. ex Murray) Trevis.,PE,Y,Extinct in the wild,Regional Endemic,Extinct
152865,829531,Diuris tricolor,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,8198,Plantae,Equisetopsida,Orchidaceae,,Fitzg.,SL,Y,Special least concern,Intranational,
152866,871290,Dendrobium affine,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,37682,Plantae,Equisetopsida,Orchidaceae,,(Decne.) Steud.,,,,,
152878,83369,Calochilus robertsonii,LC,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=15832,15832,Plantae,Equisetopsida,Orchidaceae,purplish beard orchid,Benth.,SL,Y,Special least concern,Intranational,
152868,898110,Phlegmariurus dalhousieanus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34757,Plantae,Equisetopsida,Lycopodiaceae,blue tassel-fern,(Spring) A.R.Field & Bostock,CR,Y,Critically Endangered,Regional Endemic,Endangered
152869,540187,Saproscincus saltus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34971,Animalia,Reptilia,Scincidae,Cape Melville shade skink,"Hoskin, 2013",C,N,Least concern,Queensland Endemic,
152870,136220,Cycas candida,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,27956,Plantae,Equisetopsida,Cycadaceae,,K.D.Hill,SL,Y,Special least concern,Queensland Endemic,
152871,71977,Aponogeton,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,17957,Plantae,Equisetopsida,Aponogetonaceae,,,,N,,Unknown,
152872,426825,Thelasis carinata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12673,Plantae,Equisetopsida,Orchidaceae,,Blume,V,Y,Vulnerable,Regional Endemic,
152873,509108,Amytornis rowleyi,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,1568,Animalia,Aves,Maluridae,rusty grasswren,"(Gould, 1840)",NT,Y,Near Threatened,Intranational,
152876,829473,Diuris chrysantha,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,9276,Plantae,Equisetopsida,Orchidaceae,double yellow tails,D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Intranational,
152891,429633,Gastrodia urceolata,Vulnerable,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=7949,7949,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,V,Y,Vulnerable,Queensland Endemic,
152879,282665,Prosthechea radiata,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,40654,Plantae,Equisetopsida,Orchidaceae,,(Lindl.) W.E.Higgins,,,,,
152882,503841,Phlegmariurus squarrosus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,34780,Plantae,Equisetopsida,Lycopodiaceae,water tassel-fern,(G.Forst.) A.Love & D.Love,CR,Y,Critically Endangered,Not Endemic to Australia,Critically Endangered
152886,22065,Mixophyes iteratus,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,676,Animalia,Amphibia,Myobatrachidae,giant barred frog,"Straughan, 1968",V,Y,Vulnerable,Intranational,Vulnerable
152888,33935,Phyllurus championae,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,22413,Animalia,Reptilia,Carphodactylidae,Connors' Range broad-tailed gecko,"Schneider, Couper, Hoskin & Covacevich 2000",V,Y,Vulnerable,Queensland Endemic,
152889,867396,Phlegmariurus nummulariifolius,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,40556,Plantae,Equisetopsida,Lycopodiaceae,,(Blume) Ching,,,,,
152893,140455,Pinalia fitzalanii,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=36416,36416,Plantae,Equisetopsida,Orchidaceae,,(F.Muell.) Kuntze,SL,Y,Special least concern,Regional Endemic,
152877,147193,Chiloglottis,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=9614,9614,Plantae,Equisetopsida,Orchidaceae,,,,N,,Unknown,
152874,142478,Luisia,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21010,21010,Plantae,Equisetopsida,Orchidaceae,,,,N,,,
152867,425476,Acriopsis,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=20094,20094,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152880,429700,Rhizanthella,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21402,21402,Plantae,Equisetopsida,Orchidaceae,,,C,N,Least concern,Unknown,
152897,33933,Phyllurus gulbaru,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,27779,Animalia,Reptilia,Carphodactylidae,Gulbaru gecko,"Hoskin, Couper & Schneider 2003",CR,Y,Critically Endangered,Queensland Endemic,Critically Endangered
152900,425697,Hydnophytum,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,20873,Plantae,Equisetopsida,Rubiaceae,,,,N,,Unknown,
152901,906518,Sarcochilus fitzgeraldii,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,12658,Plantae,Equisetopsida,Orchidaceae,ravine orchid,F.Muell.,E,Y,Endangered,Intranational,Vulnerable
152592,829505,Diuris oporina,NT,QLD DEHP,https://www.data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321?filters=Scientific_name%3ADiuris%20oporina,7946,Plantae,Equisetopsida,Orchidaceae,northern white donkeys tails,D.L.Jones,NT,Y,Near Threatened,Queensland Endemic,
152655,441245,Nepenthes rowaniae,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,35625,Plantae,Equisetopsida,Nepenthaceae,,F.M.Bailey,SL,Y,Special least concern,Queensland Endemic,
152561,83359,Thelymitra ixioides,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,6207,Plantae,Equisetopsida,Orchidaceae,,Sw.,SL,Y,Special least concern,Intranational,
152605,136281,Bowenia serrulata,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,17845,Plantae,Equisetopsida,Zamiaceae,Byfield fern,(W.Bull) Chamb.,SL,Y,Special least concern,Queensland Endemic,
165526,534392,Dendrobium monophyllum,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=14634,14634,Plantae,Equisetopsida,Orchidaceae,,F.Muell.,SL,Y,Special least concern,Intranational,
165527,534401,Pterostylis baptistii,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=16345,16345,Plantae,Equisetopsida,Orchidaceae,king greenhood,Fitzg.,SL,Y,Special least concern,Intranational,
165528,604773,Caladenia picta,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=9297,9297,Plantae,Equisetopsida,Orchidaceae,,(Nicholls) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Intranational,
165530,365633,Livistona fulva,Vulnerable,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=3321,3321,Plantae,Equisetopsida,Arecaceae,,Rodd,V,Y,Vulnerable,Queensland Endemic,
165541,553201,Pterostylis setifera,Near threatened,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=8556,8556,Plantae,Equisetopsida,Orchidaceae,,"M.A.Clem., Matthias & D.L.Jones",NT,Y,Near Threatened,Intranational,
165532,967156,Pterostylis acuminata,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=12690,12690,Plantae,Equisetopsida,Orchidaceae,sharp greenhood,R.Br.,SL,Y,Special least concern,Intranational,
165533,557976,Pterostylis bicolor,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=8142,8142,Plantae,Equisetopsida,Orchidaceae,,M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Intranational,
165538,1178004,Pterostylis anatona,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=18886,18886,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,
165539,962689,Pterostylis antennifera,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=36226,36226,Plantae,Equisetopsida,Orchidaceae,,(D.L.Jones) D.L.Jones,SL,Y,Special least concern,Intranational,
165540,1076814,Pterostylis nigricans,Near threatened,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=9232,9232,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones & M.A.Clem.,NT,Y,Near Threatened,Intranational,
165534,1160178,Pterostylis bicornis,Vulnerable,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=8554,8554,Plantae,Equisetopsida,Orchidaceae,horned greenhood,D.L.Jones & M.A.Clem.,V,Y,Vulnerable,Queensland Endemic,Vulnerable
165542,1178011,Pterostylis scoliosa,Endangered,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=18888,18888,Plantae,Equisetopsida,Orchidaceae,,D.L.Jones,E,Y,Endangered,Queensland Endemic,
152896,405033,Pneumatopteris pennigera,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,11700,Plantae,Equisetopsida,Thelypteridaceae,lime fern,(G.Forst.) Holttum,E,Y,Endangered,Not Endemic to Australia,
152692,353964,Cryptostylis leptochila,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,9617,Plantae,Equisetopsida,Orchidaceae,small tongue orchid,F.Muell. ex Benth.,SL,Y,Special least concern,Intranational,
152593,323699,Petalura gigantea,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321,35259,Animalia,Insecta,Petaluridae,south-eastern petaltail,"Leach, 1815",,N,,Intranational,
